sj,age,gender,op1,op2,probe,product,prime,filler,probe_type,prime_type,prime_decade_consistency,prime_cond,acc,RT,block,problem_size,timing
sj01,31,male,8,5,40,40,-1,0,product,neutral,NA,neutral,1,509,5,large,ok
sj01,31,male,5,4,20,20,23,0,product,unrelated,consistent,unrel_con,1,572,5,small,ok
sj01,31,male,4,6,22,24,22,1,unrelated,identity,NA,identity,1,414,5,small,ok
sj01,31,male,3,7,21,21,21,0,product,identity,NA,identity,1,512,5,small,ok
sj01,31,male,5,3,19,15,19,1,unrelated,identity,NA,identity,1,462,5,small,ok
sj01,31,male,8,6,48,48,-1,0,product,neutral,NA,neutral,1,558,5,large,ok
sj01,31,male,3,8,24,24,24,1,product,identity,NA,identity,1,692,5,small,ok
sj01,31,male,7,3,21,21,21,0,product,identity,NA,identity,1,639,5,small,ok
sj01,31,male,4,8,32,32,28,0,product,neighbour,inconsistent,neigh_inc,1,565,5,large,ok
sj01,31,male,6,5,30,30,-1,0,product,neutral,NA,neutral,0,753,5,small,ok
sj01,31,male,6,5,30,30,30,0,product,identity,NA,identity,1,399,5,small,ok
sj01,31,male,7,3,24,21,24,0,neighbour,identity,NA,identity,1,540,5,small,ok
sj01,31,male,5,6,30,30,35,0,product,neighbour,consistent,neigh_con,1,476,5,small,ok
sj01,31,male,3,3,9,9,6,1,product,neighbour,consistent,neigh_con,1,530,5,small,ok
sj01,31,male,3,8,24,24,24,1,product,identity,NA,identity,1,444,5,small,ok
sj01,31,male,6,5,35,30,35,0,neighbour,identity,NA,identity,1,464,5,small,ok
sj01,31,male,4,5,23,20,-1,0,unrelated,neutral,NA,neutral,1,465,5,small,ok
sj01,31,male,6,3,18,18,14,0,product,unrelated,consistent,unrel_con,1,465,5,small,ok
sj01,31,male,6,7,42,42,-1,0,product,neutral,NA,neutral,1,689,5,large,ok
sj01,31,male,7,6,42,42,36,0,product,neighbour,inconsistent,neigh_inc,1,843,5,large,ok
sj01,31,male,8,7,56,56,56,1,product,identity,NA,identity,1,688,5,large,ok
sj01,31,male,7,4,28,28,31,0,product,unrelated,inconsistent,unrel_inc,1,548,5,small,ok
sj01,31,male,6,4,20,24,-1,1,neighbour,neutral,NA,neutral,1,516,5,small,ok
sj01,31,male,3,4,12,12,9,1,product,neighbour,inconsistent,neigh_inc,1,674,5,small,ok
sj01,31,male,8,5,40,40,35,0,product,neighbour,inconsistent,neigh_inc,1,560,5,large,ok
sj01,31,male,4,8,28,32,28,0,neighbour,identity,NA,identity,1,557,5,large,ok
sj01,31,male,7,6,47,42,47,0,unrelated,identity,NA,identity,1,627,5,large,ok
sj01,31,male,4,5,16,20,-1,0,neighbour,neutral,NA,neutral,1,483,5,small,ok
sj01,31,male,5,7,35,35,-1,0,product,neutral,NA,neutral,1,655,5,large,ok
sj01,31,male,6,6,36,36,36,0,product,identity,NA,identity,1,721,5,large,ok
sj01,31,male,5,8,40,40,35,0,product,neighbour,inconsistent,neigh_inc,1,862,5,large,ok
sj01,31,male,8,7,62,56,-1,1,unrelated,neutral,NA,neutral,1,686,5,large,ok
sj01,31,male,6,8,54,48,54,0,neighbour,identity,NA,identity,1,1026,5,large,ok
sj01,31,male,8,8,64,64,57,1,product,unrelated,inconsistent,unrel_inc,1,546,5,large,ok
sj01,31,male,3,5,18,15,-1,1,neighbour,neutral,NA,neutral,1,499,5,small,ok
sj01,31,male,4,5,20,20,-1,0,product,neutral,NA,neutral,1,661,5,small,ok
sj01,31,male,5,5,25,25,20,0,product,neighbour,consistent,neigh_con,1,589,5,small,ok
sj01,31,male,4,8,32,32,32,0,product,identity,NA,identity,1,571,5,large,ok
sj01,31,male,3,8,24,24,27,1,product,neighbour,consistent,neigh_con,1,477,5,small,ok
sj01,31,male,5,4,24,20,24,0,neighbour,identity,NA,identity,1,468,5,small,ok
sj01,31,male,6,6,36,36,31,0,product,unrelated,consistent,unrel_con,1,548,5,large,ok
sj01,31,male,3,6,18,18,18,0,product,identity,NA,identity,1,596,5,small,ok
sj01,31,male,4,4,20,16,-1,0,neighbour,neutral,NA,neutral,1,483,5,small,ok
sj01,31,male,7,3,18,21,18,0,neighbour,identity,NA,identity,1,527,5,small,ok
sj01,31,male,7,8,47,56,-1,1,unrelated,neutral,NA,neutral,1,627,5,large,ok
sj01,31,male,7,5,41,35,-1,0,unrelated,neutral,NA,neutral,1,467,5,large,ok
sj01,31,male,3,6,22,18,22,0,unrelated,identity,NA,identity,1,499,5,small,ok
sj01,31,male,4,6,24,24,29,1,product,unrelated,consistent,unrel_con,1,524,5,small,ok
sj01,31,male,6,7,48,42,48,0,neighbour,identity,NA,identity,0,592,5,large,ok
sj01,31,male,8,7,49,56,-1,1,neighbour,neutral,NA,neutral,1,910,5,large,ok
sj01,31,male,4,8,37,32,37,0,unrelated,identity,NA,identity,1,572,5,large,ok
sj01,31,male,6,5,30,30,34,0,product,unrelated,consistent,unrel_con,1,542,5,small,ok
sj01,31,male,3,7,24,21,-1,0,neighbour,neutral,NA,neutral,1,495,5,small,ok
sj01,31,male,5,5,31,25,-1,0,unrelated,neutral,NA,neutral,1,417,5,small,ok
sj01,31,male,6,7,37,42,-1,0,unrelated,neutral,NA,neutral,1,435,5,large,ok
sj01,31,male,5,4,16,20,-1,0,neighbour,neutral,NA,neutral,1,497,5,small,ok
sj01,31,male,5,5,30,25,30,0,neighbour,identity,NA,identity,1,419,5,small,ok
sj01,31,male,8,5,44,40,44,0,unrelated,identity,NA,identity,1,428,5,large,ok
sj01,31,male,3,6,14,18,14,0,unrelated,identity,NA,identity,1,452,5,small,ok
sj01,31,male,4,8,32,32,-1,0,product,neutral,NA,neutral,1,510,5,large,ok
sj01,31,male,5,8,45,40,-1,0,neighbour,neutral,NA,neutral,1,460,5,large,ok
sj01,31,male,3,3,7,9,-1,1,unrelated,neutral,NA,neutral,1,445,5,small,ok
sj01,31,male,7,4,28,28,-1,0,product,neutral,NA,neutral,1,533,6,small,ok
sj01,31,male,8,7,56,56,-1,1,product,neutral,NA,neutral,0,494,6,large,ok
sj01,31,male,7,7,43,49,-1,0,unrelated,neutral,NA,neutral,1,657,6,large,ok
sj01,31,male,8,6,48,48,41,0,product,unrelated,consistent,unrel_con,1,771,6,large,ok
sj01,31,male,8,6,48,48,48,0,product,identity,NA,identity,1,509,6,large,ok
sj01,31,male,3,6,21,18,21,0,neighbour,identity,NA,identity,1,475,6,small,ok
sj01,31,male,6,8,41,48,-1,0,unrelated,neutral,NA,neutral,1,594,6,large,ok
sj01,31,male,8,7,56,56,62,1,product,unrelated,inconsistent,unrel_inc,1,608,6,large,ok
sj01,31,male,6,3,14,18,14,0,unrelated,identity,NA,identity,1,708,6,small,ok
sj01,31,male,7,8,56,56,62,1,product,unrelated,inconsistent,unrel_inc,1,821,6,large,ok
sj01,31,male,4,4,12,16,-1,0,neighbour,neutral,NA,neutral,1,541,6,small,ok
sj01,31,male,6,6,31,36,-1,0,unrelated,neutral,NA,neutral,1,509,6,large,ok
sj01,31,male,5,8,44,40,-1,0,unrelated,neutral,NA,neutral,1,501,6,large,ok
sj01,31,male,5,6,30,30,25,0,product,neighbour,inconsistent,neigh_inc,1,605,6,small,ok
sj01,31,male,6,7,47,42,47,0,unrelated,identity,NA,identity,1,562,6,large,ok
sj01,31,male,7,6,42,42,37,0,product,unrelated,inconsistent,unrel_inc,1,894,6,large,ok
sj01,31,male,7,8,63,56,-1,1,neighbour,neutral,NA,neutral,1,736,6,large,ok
sj01,31,male,7,6,48,42,-1,0,neighbour,neutral,NA,neutral,1,530,6,large,ok
sj01,31,male,8,6,41,48,41,0,unrelated,identity,NA,identity,1,556,6,large,ok
sj01,31,male,6,7,42,42,36,0,product,neighbour,inconsistent,neigh_inc,1,739,6,large,ok
sj01,31,male,6,7,42,42,47,0,product,unrelated,consistent,unrel_con,1,581,6,large,ok
sj01,31,male,8,8,72,64,-1,1,neighbour,neutral,NA,neutral,1,413,6,large,ok
sj01,31,male,5,7,35,35,31,0,product,unrelated,consistent,unrel_con,1,863,6,large,ok
sj01,31,male,5,3,12,15,-1,1,neighbour,neutral,NA,neutral,1,480,6,small,ok
sj01,31,male,7,8,56,56,47,1,product,unrelated,inconsistent,unrel_inc,1,636,6,large,ok
sj01,31,male,7,4,24,28,24,0,neighbour,identity,NA,identity,1,562,6,small,ok
sj01,31,male,7,4,24,28,-1,0,neighbour,neutral,NA,neutral,1,542,6,small,ok
sj01,31,male,3,5,19,15,-1,1,unrelated,neutral,NA,neutral,1,479,6,small,ok
sj01,31,male,5,3,15,15,-1,1,product,neutral,NA,neutral,0,548,6,small,ok
sj01,31,male,3,6,14,18,-1,0,unrelated,neutral,NA,neutral,1,597,6,small,ok
sj01,31,male,5,8,45,40,45,0,neighbour,identity,NA,identity,1,499,6,large,ok
sj01,31,male,4,4,22,16,-1,0,unrelated,neutral,NA,neutral,1,453,6,small,ok
sj01,31,male,5,5,25,25,22,0,product,unrelated,consistent,unrel_con,1,576,6,small,ok
sj01,31,male,7,6,42,42,-1,0,product,neutral,NA,neutral,1,737,6,large,ok
sj01,31,male,4,3,17,12,17,1,unrelated,identity,NA,identity,1,500,6,small,ok
sj01,31,male,4,6,24,24,24,1,product,identity,NA,identity,1,636,6,small,ok
sj01,31,male,3,4,12,12,-1,1,product,neutral,NA,neutral,1,594,6,small,ok
sj01,31,male,3,8,24,24,-1,1,product,neutral,NA,neutral,1,497,6,small,ok
sj01,31,male,6,6,36,36,30,0,product,neighbour,consistent,neigh_con,1,483,6,large,ok
sj01,31,male,7,8,49,56,-1,1,neighbour,neutral,NA,neutral,1,575,6,large,ok
sj01,31,male,7,5,35,35,35,0,product,identity,NA,identity,1,514,6,large,ok
sj01,31,male,8,8,64,64,64,1,product,identity,NA,identity,1,512,6,large,ok
sj01,31,male,5,3,15,15,-1,1,product,neutral,NA,neutral,1,494,6,small,ok
sj01,31,male,3,3,11,9,-1,1,unrelated,neutral,NA,neutral,1,464,6,small,ok
sj01,31,male,6,3,18,18,18,0,product,identity,NA,identity,1,624,6,small,ok
sj01,31,male,5,7,31,35,-1,0,unrelated,neutral,NA,neutral,1,448,6,large,ok
sj01,31,male,4,3,7,12,-1,1,unrelated,neutral,NA,neutral,1,452,6,small,ok
sj01,31,male,7,8,56,56,-1,1,product,neutral,NA,neutral,1,479,6,large,ok
sj01,31,male,6,7,42,42,37,0,product,unrelated,inconsistent,unrel_inc,0,470,6,large,ok
sj01,31,male,7,6,37,42,-1,0,unrelated,neutral,NA,neutral,1,539,6,large,ok
sj01,31,male,6,5,34,30,34,0,unrelated,identity,NA,identity,1,603,6,small,ok
sj01,31,male,5,5,20,25,20,0,neighbour,identity,NA,identity,1,511,6,small,ok
sj01,31,male,6,5,23,30,23,0,unrelated,identity,NA,identity,1,414,6,small,ok
sj01,31,male,5,8,40,40,40,0,product,identity,NA,identity,1,528,6,large,ok
sj01,31,male,8,3,27,24,27,1,neighbour,identity,NA,identity,1,501,6,small,ok
sj01,31,male,8,3,24,24,26,1,product,unrelated,consistent,unrel_con,1,573,6,small,ok
sj01,31,male,6,5,25,30,25,0,neighbour,identity,NA,identity,1,415,6,small,ok
sj01,31,male,4,3,12,12,12,1,product,identity,NA,identity,1,609,6,small,ok
sj01,31,male,3,6,22,18,-1,0,unrelated,neutral,NA,neutral,1,373,6,small,ok
sj01,31,male,7,7,56,49,-1,0,neighbour,neutral,NA,neutral,1,447,6,large,ok
sj01,31,male,7,6,42,42,-1,0,product,neutral,NA,neutral,1,515,6,large,ok
sj01,31,male,3,5,19,15,19,1,unrelated,identity,NA,identity,1,418,6,small,ok
sj01,31,male,8,3,24,24,-1,1,product,neutral,NA,neutral,1,612,6,small,ok
sj01,31,male,4,7,28,28,-1,0,product,neutral,NA,neutral,0,734,6,small,ok
sj01,31,male,3,3,7,9,7,1,unrelated,identity,NA,identity,1,560,6,small,ok
sj01,31,male,5,8,40,40,-1,0,product,neutral,NA,neutral,1,637,6,large,ok
sj01,31,male,6,3,18,18,22,0,product,unrelated,inconsistent,unrel_inc,1,691,6,small,ok
sj01,31,male,8,4,28,32,28,0,neighbour,identity,NA,identity,1,685,6,large,ok
sj01,31,male,6,5,30,30,35,0,product,neighbour,consistent,neigh_con,1,529,6,small,ok
sj01,31,male,5,6,30,30,30,0,product,identity,NA,identity,1,476,6,small,ok
sj01,31,male,8,8,57,64,-1,1,unrelated,neutral,NA,neutral,1,450,6,large,ok
sj01,31,male,8,3,24,24,27,1,product,neighbour,consistent,neigh_con,1,604,6,small,ok
sj01,31,male,6,6,30,36,-1,0,neighbour,neutral,NA,neutral,1,438,7,large,ok
sj01,31,male,5,3,15,15,12,1,product,neighbour,consistent,neigh_con,1,581,7,small,ok
sj01,31,male,4,6,20,24,-1,1,neighbour,neutral,NA,neutral,1,637,7,small,ok
sj01,31,male,7,7,49,49,55,0,product,unrelated,inconsistent,unrel_inc,1,499,7,large,ok
sj01,31,male,3,8,26,24,26,1,unrelated,identity,NA,identity,1,485,7,small,ok
sj01,31,male,3,3,9,9,9,1,product,identity,NA,identity,1,434,7,small,ok
sj01,31,male,8,3,24,24,-1,1,product,neutral,NA,neutral,1,496,7,small,ok
sj01,31,male,6,3,21,18,21,0,neighbour,identity,NA,identity,1,610,7,small,ok
sj01,31,male,4,5,20,20,-1,0,product,neutral,NA,neutral,1,476,7,small,ok
sj01,31,male,7,7,49,49,56,0,product,neighbour,inconsistent,neigh_inc,1,546,7,large,ok
sj01,31,male,7,7,55,49,55,0,unrelated,identity,NA,identity,1,483,7,large,ok
sj01,31,male,7,7,42,49,42,0,neighbour,identity,NA,identity,1,687,7,large,ok
sj01,31,male,5,4,16,20,16,0,neighbour,identity,NA,identity,1,515,7,small,ok
sj01,31,male,7,5,35,35,-1,0,product,neutral,NA,neutral,1,561,7,large,ok
sj01,31,male,3,7,23,21,23,0,unrelated,identity,NA,identity,1,413,7,small,ok
sj01,31,male,4,7,28,28,28,0,product,identity,NA,identity,1,544,7,small,ok
sj01,31,male,7,7,49,49,49,0,product,identity,NA,identity,1,480,7,large,ok
sj01,31,male,3,7,21,21,24,0,product,neighbour,consistent,neigh_con,1,556,7,small,ok
sj01,31,male,3,6,15,18,-1,0,neighbour,neutral,NA,neutral,1,707,7,small,ok
sj01,31,male,8,3,26,24,-1,1,unrelated,neutral,NA,neutral,1,515,7,small,ok
sj01,31,male,6,3,18,18,18,0,product,identity,NA,identity,1,513,7,small,ok
sj01,31,male,7,7,49,49,-1,0,product,neutral,NA,neutral,1,575,7,large,ok
sj01,31,male,6,5,25,30,-1,0,neighbour,neutral,NA,neutral,1,705,7,small,ok
sj01,31,male,3,3,9,9,12,1,product,neighbour,inconsistent,neigh_inc,1,577,7,small,ok
sj01,31,male,7,3,21,21,18,0,product,neighbour,inconsistent,neigh_inc,1,531,7,small,ok
sj01,31,male,6,8,53,48,53,0,unrelated,identity,NA,identity,1,526,7,large,ok
sj01,31,male,7,5,31,35,31,0,unrelated,identity,NA,identity,1,434,7,large,ok
sj01,31,male,5,4,20,20,20,0,product,identity,NA,identity,1,544,7,small,ok
sj01,31,male,3,4,12,12,-1,1,product,neutral,NA,neutral,1,497,7,small,ok
sj01,31,male,8,6,48,48,42,0,product,neighbour,consistent,neigh_con,1,1027,7,large,ok
sj01,31,male,5,4,24,20,-1,0,neighbour,neutral,NA,neutral,1,483,7,small,ok
sj01,31,male,5,8,40,40,45,0,product,neighbour,consistent,neigh_con,1,560,7,large,ok
sj01,31,male,6,3,22,18,-1,0,unrelated,neutral,NA,neutral,1,443,7,small,ok
sj01,31,male,8,8,57,64,57,1,unrelated,identity,NA,identity,1,464,7,large,ok
sj01,31,male,8,8,72,64,72,1,neighbour,identity,NA,identity,1,416,7,large,ok
sj01,31,male,7,4,31,28,-1,0,unrelated,neutral,NA,neutral,1,498,7,small,ok
sj01,31,male,7,5,40,35,40,0,neighbour,identity,NA,identity,1,436,7,large,ok
sj01,31,male,3,8,22,24,22,1,unrelated,identity,NA,identity,1,498,7,small,ok
sj01,31,male,5,4,20,20,-1,0,product,neutral,NA,neutral,1,533,7,small,ok
sj01,31,male,3,7,19,21,-1,0,unrelated,neutral,NA,neutral,1,447,7,small,ok
sj01,31,male,3,4,7,12,7,1,unrelated,identity,NA,identity,1,451,7,small,ok
sj01,31,male,3,6,18,18,22,0,product,unrelated,inconsistent,unrel_inc,1,685,7,small,ok
sj01,31,male,8,8,64,64,71,1,product,unrelated,inconsistent,unrel_inc,1,481,7,large,ok
sj01,31,male,5,5,25,25,31,0,product,unrelated,inconsistent,unrel_inc,1,510,7,small,ok
sj01,31,male,5,7,40,35,40,0,neighbour,identity,NA,identity,1,460,7,large,ok
sj01,31,male,5,4,20,20,24,0,product,neighbour,consistent,neigh_con,1,476,7,small,ok
sj01,31,male,8,5,40,40,44,0,product,unrelated,consistent,unrel_con,1,482,7,large,ok
sj01,31,male,3,5,13,15,13,1,unrelated,identity,NA,identity,1,543,7,small,ok
sj01,31,male,6,3,22,18,22,0,unrelated,identity,NA,identity,1,463,7,small,ok
sj01,31,male,8,5,40,40,40,0,product,identity,NA,identity,1,495,7,large,ok
sj01,31,male,5,7,35,35,-1,0,product,neutral,NA,neutral,1,530,7,large,ok
sj01,31,male,6,8,48,48,-1,0,product,neutral,NA,neutral,0,395,7,large,ok
sj01,31,male,8,6,42,48,-1,0,neighbour,neutral,NA,neutral,1,930,7,large,ok
sj01,31,male,6,8,42,48,-1,0,neighbour,neutral,NA,neutral,1,540,7,large,ok
sj01,31,male,3,4,9,12,9,1,neighbour,identity,NA,identity,1,572,7,small,ok
sj01,31,male,4,3,12,12,15,1,product,neighbour,consistent,neigh_con,1,526,7,small,ok
sj01,31,male,7,6,42,42,48,0,product,neighbour,consistent,neigh_con,1,547,7,large,ok
sj01,31,male,7,7,49,49,43,0,product,unrelated,consistent,unrel_con,1,483,7,large,ok
sj01,31,male,8,4,36,32,-1,0,neighbour,neutral,NA,neutral,0,751,7,large,ok
sj01,31,male,8,4,28,32,-1,0,neighbour,neutral,NA,neutral,1,605,7,large,ok
sj01,31,male,6,5,34,30,-1,0,unrelated,neutral,NA,neutral,1,514,7,small,ok
sj01,31,male,4,7,24,28,-1,0,neighbour,neutral,NA,neutral,1,592,7,small,ok
sj01,31,male,3,3,9,9,11,1,product,unrelated,inconsistent,unrel_inc,1,606,7,small,ok
sj01,31,male,4,8,36,32,-1,0,neighbour,neutral,NA,neutral,1,594,7,large,ok
sj01,31,male,5,3,12,15,12,1,neighbour,identity,NA,identity,1,464,7,small,ok
sj01,31,male,7,8,49,56,49,1,neighbour,identity,NA,identity,1,705,7,large,ok
sj01,31,male,6,4,28,24,-1,1,neighbour,neutral,NA,neutral,1,497,7,small,ok
sj01,31,male,4,7,28,28,24,0,product,neighbour,consistent,neigh_con,1,659,7,small,ok
sj01,31,male,4,4,16,16,-1,0,product,neutral,NA,neutral,1,587,7,small,ok
sj01,31,male,4,5,17,20,17,0,unrelated,identity,NA,identity,1,436,7,small,ok
sj01,31,male,6,4,22,24,22,1,unrelated,identity,NA,identity,1,482,7,small,ok
sj01,31,male,4,7,28,28,28,0,product,identity,NA,identity,1,638,7,small,ok
sj01,31,male,6,7,37,42,37,0,unrelated,identity,NA,identity,1,450,8,large,ok
sj01,31,male,5,5,22,25,22,0,unrelated,identity,NA,identity,1,477,8,small,ok
sj01,31,male,8,4,37,32,37,0,unrelated,identity,NA,identity,1,515,8,large,ok
sj01,31,male,7,3,23,21,23,0,unrelated,identity,NA,identity,1,449,8,small,ok
sj01,31,male,3,6,21,18,-1,0,neighbour,neutral,NA,neutral,1,491,8,small,ok
sj01,31,male,7,7,42,49,-1,0,neighbour,neutral,NA,neutral,1,510,8,large,ok
sj01,31,male,4,4,16,16,13,0,product,unrelated,consistent,unrel_con,1,572,8,small,ok
sj01,31,male,6,8,48,48,54,0,product,neighbour,inconsistent,neigh_inc,1,654,8,large,ok
sj01,31,male,4,6,24,24,28,1,product,neighbour,consistent,neigh_con,1,608,8,small,ok
sj01,31,male,8,6,54,48,-1,0,neighbour,neutral,NA,neutral,1,596,8,large,ok
sj01,31,male,6,7,42,42,-1,0,product,neutral,NA,neutral,0,482,8,large,ok
sj01,31,male,4,3,12,12,9,1,product,neighbour,inconsistent,neigh_inc,0,607,8,small,ok
sj01,31,male,8,7,56,56,63,1,product,neighbour,inconsistent,neigh_inc,1,499,8,large,ok
sj01,31,male,3,5,15,15,18,1,product,neighbour,consistent,neigh_con,1,517,8,small,ok
sj01,31,male,7,8,56,56,56,1,product,identity,NA,identity,1,899,8,large,ok
sj01,31,male,8,7,56,56,-1,1,product,neutral,NA,neutral,1,572,8,large,ok
sj01,31,male,3,5,15,15,15,1,product,identity,NA,identity,1,478,8,small,ok
sj01,31,male,4,5,20,20,20,0,product,identity,NA,identity,1,900,8,small,ok
sj01,31,male,5,4,20,20,-1,0,product,neutral,NA,neutral,1,460,8,small,ok
sj01,31,male,8,3,24,24,22,1,product,unrelated,consistent,unrel_con,1,509,8,small,ok
sj01,31,male,4,3,15,12,-1,1,neighbour,neutral,NA,neutral,1,565,8,small,ok
sj01,31,male,4,3,7,12,7,1,unrelated,identity,NA,identity,1,545,8,small,ok
sj01,31,male,8,4,32,32,32,0,product,identity,NA,identity,1,993,8,large,ok
sj01,31,male,5,8,40,40,40,0,product,identity,NA,identity,1,720,8,large,ok
sj01,31,male,6,4,24,24,28,1,product,neighbour,consistent,neigh_con,1,492,8,small,ok
sj01,31,male,5,7,30,35,-1,0,neighbour,neutral,NA,neutral,1,494,8,large,ok
sj01,31,male,4,5,24,20,24,0,neighbour,identity,NA,identity,1,512,8,small,ok
sj01,31,male,6,4,24,24,29,1,product,unrelated,consistent,unrel_con,1,510,8,small,ok
sj01,31,male,8,6,53,48,-1,0,unrelated,neutral,NA,neutral,1,509,8,large,ok
sj01,31,male,3,7,18,21,18,0,neighbour,identity,NA,identity,1,469,8,small,ok
sj01,31,male,8,6,48,48,-1,0,product,neutral,NA,neutral,1,821,8,large,ok
sj01,31,male,5,4,20,20,16,0,product,neighbour,inconsistent,neigh_inc,1,509,8,small,ok
sj01,31,male,7,7,43,49,43,0,unrelated,identity,NA,identity,1,492,8,large,ok
sj01,31,male,5,3,15,15,13,1,product,unrelated,consistent,unrel_con,1,510,8,small,ok
sj01,31,male,8,4,32,32,36,0,product,neighbour,consistent,neigh_con,1,540,8,large,ok
sj01,31,male,8,3,27,24,-1,1,neighbour,neutral,NA,neutral,1,508,8,small,ok
sj01,31,male,6,3,15,18,-1,0,neighbour,neutral,NA,neutral,1,564,8,small,ok
sj01,31,male,6,4,22,24,-1,1,unrelated,neutral,NA,neutral,1,561,8,small,ok
sj01,31,male,7,7,49,49,-1,0,product,neutral,NA,neutral,1,493,8,large,ok
sj01,31,male,6,6,41,36,41,0,unrelated,identity,NA,identity,1,479,8,large,ok
sj01,31,male,7,3,23,21,-1,0,unrelated,neutral,NA,neutral,1,508,8,small,ok
sj01,31,male,8,7,63,56,63,1,neighbour,identity,NA,identity,1,531,8,large,ok
sj01,31,male,4,5,20,20,17,0,product,unrelated,inconsistent,unrel_inc,1,622,8,small,ok
sj01,31,male,5,4,20,20,20,0,product,identity,NA,identity,1,494,8,small,ok
sj01,31,male,6,4,24,24,-1,1,product,neutral,NA,neutral,1,528,8,small,ok
sj01,31,male,5,3,18,15,18,1,neighbour,identity,NA,identity,1,532,8,small,ok
sj01,31,male,5,6,23,30,-1,0,unrelated,neutral,NA,neutral,1,494,8,small,ok
sj01,31,male,6,4,24,24,20,1,product,neighbour,consistent,neigh_con,1,497,8,small,ok
sj01,31,male,6,3,21,18,-1,0,neighbour,neutral,NA,neutral,1,515,8,small,ok
sj01,31,male,8,4,32,32,28,0,product,neighbour,inconsistent,neigh_inc,0,785,8,large,ok
sj01,31,male,6,3,18,18,-1,0,product,neutral,NA,neutral,1,498,8,small,ok
sj01,31,male,4,6,29,24,-1,1,unrelated,neutral,NA,neutral,1,484,8,small,ok
sj01,31,male,5,8,40,40,44,0,product,unrelated,consistent,unrel_con,1,512,8,large,ok
sj01,31,male,8,5,37,40,-1,0,unrelated,neutral,NA,neutral,1,479,8,large,ok
sj01,31,male,4,6,24,24,20,1,product,neighbour,consistent,neigh_con,1,500,8,small,ok
sj01,31,male,4,8,29,32,-1,0,unrelated,neutral,NA,neutral,1,493,8,large,ok
sj01,31,male,6,4,28,24,28,1,neighbour,identity,NA,identity,1,543,8,small,ok
sj01,31,male,4,5,20,20,24,0,product,neighbour,consistent,neigh_con,1,575,8,small,ok
sj01,31,male,7,8,56,56,63,1,product,neighbour,inconsistent,neigh_inc,1,625,8,large,ok
sj01,31,male,4,3,12,12,17,1,product,unrelated,consistent,unrel_con,1,754,8,small,ok
sj01,31,male,8,6,53,48,53,0,unrelated,identity,NA,identity,1,528,8,large,ok
sj01,31,male,8,5,40,40,45,0,product,neighbour,consistent,neigh_con,1,484,8,large,ok
sj01,31,male,8,3,26,24,26,1,unrelated,identity,NA,identity,1,608,8,small,ok
sj01,31,male,6,8,42,48,42,0,neighbour,identity,NA,identity,1,772,8,large,ok
sj01,31,male,7,4,28,28,28,0,product,identity,NA,identity,1,703,8,small,ok
sj01,31,male,4,3,12,12,-1,1,product,neutral,NA,neutral,1,543,8,small,ok
sj01,31,male,5,4,17,20,-1,0,unrelated,neutral,NA,neutral,1,511,8,small,ok
sj01,31,male,8,4,32,32,-1,0,product,neutral,NA,neutral,0,445,8,large,ok
sj01,31,male,3,4,9,12,-1,1,neighbour,neutral,NA,neutral,1,465,8,small,ok
sj01,31,male,6,3,18,18,21,0,product,neighbour,inconsistent,neigh_inc,1,514,8,small,ok
sj01,31,male,8,7,49,56,49,1,neighbour,identity,NA,identity,1,864,8,large,ok
sj01,31,male,6,5,30,30,30,0,product,identity,NA,identity,1,640,8,small,ok
sj02,32,female,5,8,40,40,44,0,product,unrelated,consistent,unrel_con,1,754,1,large,ok
sj02,32,female,8,5,40,40,40,0,product,identity,NA,identity,1,592,1,large,ok
sj02,32,female,5,8,40,40,37,0,product,unrelated,inconsistent,unrel_inc,1,846,1,large,ok
sj02,32,female,4,5,20,20,20,0,product,identity,NA,identity,1,659,1,small,ok
sj02,32,female,6,3,15,18,-1,0,neighbour,neutral,NA,neutral,1,1141,1,small,ok
sj02,32,female,6,3,18,18,18,0,product,identity,NA,identity,1,1133,1,small,ok
sj02,32,female,7,3,21,21,-1,0,product,neutral,NA,neutral,1,672,1,small,ok
sj02,32,female,6,6,36,36,42,0,product,neighbour,inconsistent,neigh_inc,1,926,1,large,ok
