sj,age,gender,op1,op2,probe,product,prime,filler,probe_type,prime_type,SOA,acc,RT,block,problem_size,timing
sj30,21,female,3,6,17,18,15,0,not_product,number,SOA_070,1,443,1,small,ok
sj30,21,female,5,7,35,35,40,0,product,number,SOA_120,1,376,1,large,ok
sj30,21,female,3,5,23,15,11,0,not_product,number,SOA_170,0,666,1,small,ok
sj30,21,female,4,8,28,32,36,0,not_product,number,SOA_070,1,410,1,large,ok
sj30,21,female,5,5,34,25,-1,0,not_product,letter,SOA_170,1,628,1,small,ok
sj30,21,female,3,5,15,15,20,0,product,number,SOA_070,1,444,1,small,ok
sj30,21,female,5,6,38,30,-1,0,not_product,letter,SOA_120,1,697,1,small,ok
sj30,21,female,5,8,40,40,-1,0,product,letter,SOA_070,1,619,1,large,ok
sj30,21,female,4,7,24,28,26,0,not_product,number,SOA_120,1,349,1,small,ok
sj30,21,female,6,7,48,42,-1,0,not_product,letter,SOA_070,1,467,1,large,ok
sj30,21,female,5,8,40,40,-1,0,product,letter,SOA_120,1,1243,1,large,ok
sj30,21,female,6,7,42,42,36,0,product,number,SOA_070,1,360,1,large,ok
sj30,21,female,3,5,10,15,-1,0,not_product,letter,SOA_170,1,611,1,small,ok
sj30,21,female,6,8,48,48,-1,0,product,letter,SOA_120,1,550,1,large,ok
sj30,21,female,5,6,30,30,24,0,product,number,SOA_170,1,660,1,small,ok
sj30,21,female,5,6,24,30,36,0,not_product,number,SOA_120,1,436,1,small,ok
sj30,21,female,3,6,18,18,-1,0,product,letter,SOA_070,1,474,1,small,ok
sj30,21,female,4,5,17,20,23,0,not_product,number,SOA_170,1,520,1,small,ok
sj30,21,female,4,8,32,32,37,0,product,number,SOA_120,1,500,1,large,ok
sj30,21,female,5,6,30,30,24,0,product,number,SOA_070,1,516,1,small,ok
sj30,21,female,4,5,17,20,24,0,not_product,number,SOA_120,1,555,1,small,ok
sj30,21,female,6,8,48,48,43,0,product,number,SOA_070,1,377,1,large,ok
sj30,21,female,5,8,33,40,48,0,not_product,number,SOA_120,1,395,1,large,ok
sj30,21,female,7,7,49,49,-1,0,product,letter,SOA_120,1,393,1,large,ok
sj30,21,female,5,5,25,25,20,0,product,number,SOA_170,1,487,1,small,ok
sj30,21,female,5,5,20,25,-1,0,not_product,letter,SOA_070,1,444,1,small,ok
sj30,21,female,3,6,15,18,21,0,not_product,number,SOA_170,1,504,1,small,ok
sj30,21,female,5,6,30,30,-1,0,product,letter,SOA_120,1,472,1,small,ok
sj30,21,female,6,6,31,36,41,0,not_product,number,SOA_170,1,534,1,large,ok
sj30,21,female,3,7,21,21,-1,0,product,letter,SOA_170,1,440,1,small,ok
sj30,21,female,5,6,30,30,-1,0,product,letter,SOA_070,1,500,1,small,ok
sj30,21,female,5,7,35,35,30,0,product,number,SOA_170,1,404,1,large,ok
sj30,21,female,6,7,36,42,-1,0,not_product,letter,SOA_170,1,440,1,large,ok
sj30,21,female,6,8,54,48,43,0,not_product,number,SOA_170,1,485,1,large,ok
sj30,21,female,6,7,37,42,36,0,not_product,number,SOA_070,1,457,1,large,ok
sj30,21,female,3,5,11,15,23,0,not_product,number,SOA_120,1,379,1,small,ok
sj30,21,female,3,7,21,21,-1,0,product,letter,SOA_120,1,451,1,small,ok
sj30,21,female,3,5,15,15,-1,0,product,letter,SOA_070,1,533,1,small,ok
sj30,21,female,4,4,16,16,-1,0,product,letter,SOA_070,1,455,1,small,ok
sj30,21,female,4,7,32,28,-1,0,not_product,letter,SOA_120,1,426,1,small,ok
sj30,21,female,3,6,18,18,-1,0,product,letter,SOA_170,1,490,1,small,ok
sj30,21,female,6,7,42,42,-1,0,product,letter,SOA_120,1,436,1,large,ok
sj30,21,female,4,4,16,16,13,0,product,number,SOA_170,1,458,1,small,ok
sj30,21,female,5,5,20,25,-1,0,not_product,letter,SOA_120,1,620,1,small,ok
sj30,21,female,7,7,49,49,-1,0,product,letter,SOA_070,1,436,1,large,ok
sj30,21,female,5,7,40,35,41,0,not_product,number,SOA_070,1,507,1,large,ok
sj30,21,female,6,8,53,48,-1,0,not_product,letter,SOA_170,1,523,1,large,ok
sj30,21,female,5,5,34,25,22,0,not_product,number,SOA_120,1,423,1,small,ok
sj30,21,female,4,8,32,32,-1,0,product,letter,SOA_170,1,487,1,large,ok
sj30,21,female,7,7,42,49,52,0,not_product,number,SOA_170,1,571,1,large,ok
sj30,21,female,6,8,42,48,43,0,not_product,number,SOA_070,1,421,1,large,ok
sj30,21,female,5,8,47,40,-1,0,not_product,letter,SOA_070,1,453,1,large,ok
sj30,21,female,4,8,36,32,-1,0,not_product,letter,SOA_120,1,488,1,large,ok
sj30,21,female,5,5,30,25,20,0,not_product,number,SOA_170,1,508,1,small,ok
sj30,21,female,4,4,12,16,-1,0,not_product,letter,SOA_120,1,1356,1,small,ok
sj30,21,female,4,5,20,20,23,0,product,number,SOA_170,1,490,1,small,ok
sj30,21,female,5,5,25,25,22,0,product,number,SOA_120,1,356,1,small,ok
sj30,21,female,7,7,49,49,52,0,product,number,SOA_070,1,395,1,large,ok
sj30,21,female,4,4,23,16,-1,0,not_product,letter,SOA_070,1,345,1,small,ok
sj30,21,female,7,7,52,49,56,0,not_product,number,SOA_120,1,425,1,large,ok
sj30,21,female,3,5,20,15,-1,0,not_product,letter,SOA_120,1,441,1,small,ok
sj30,21,female,7,7,46,49,52,0,not_product,number,SOA_070,1,341,1,large,ok
sj30,21,female,4,7,28,28,-1,0,product,letter,SOA_170,1,997,1,small,ok
sj30,21,female,3,6,18,18,-1,0,product,letter,SOA_120,1,476,1,small,ok
sj30,21,female,6,8,54,48,-1,0,not_product,letter,SOA_070,1,393,1,large,ok
sj30,21,female,5,5,25,25,-1,0,product,letter,SOA_170,1,792,1,small,ok
sj30,21,female,4,5,20,20,24,0,product,number,SOA_120,1,438,1,small,ok
sj30,21,female,7,7,49,49,-1,0,product,letter,SOA_170,1,988,1,large,ok
sj30,21,female,4,7,28,28,26,0,product,number,SOA_120,1,364,1,small,ok
sj30,21,female,4,4,23,16,20,0,not_product,number,SOA_120,1,600,1,small,ok
sj30,21,female,5,7,31,35,-1,0,not_product,letter,SOA_170,1,452,1,large,ok
sj30,21,female,7,7,46,49,-1,0,not_product,letter,SOA_170,1,1047,1,large,ok
sj30,21,female,6,6,31,36,30,0,not_product,number,SOA_120,1,331,1,large,ok
sj30,21,female,4,7,24,28,26,0,not_product,number,SOA_070,1,293,1,small,ok
sj30,21,female,7,7,46,49,-1,0,not_product,letter,SOA_120,1,455,1,large,ok
sj30,21,female,5,6,36,30,-1,0,not_product,letter,SOA_170,1,585,1,small,ok
sj30,21,female,6,6,30,36,-1,0,not_product,letter,SOA_170,1,810,1,large,ok
sj30,21,female,5,7,35,35,-1,0,product,letter,SOA_120,1,532,1,large,ok
sj30,21,female,3,6,21,18,-1,0,not_product,letter,SOA_070,1,358,1,small,ok
sj30,21,female,5,6,30,30,-1,0,product,letter,SOA_170,1,524,1,small,ok
sj30,21,female,4,5,20,20,-1,0,product,letter,SOA_070,1,504,1,small,ok
sj30,21,female,4,8,29,32,37,0,not_product,number,SOA_120,1,328,1,large,ok
sj30,21,female,4,5,24,20,-1,0,not_product,letter,SOA_170,1,444,1,small,ok
sj30,21,female,5,8,33,40,48,0,not_product,number,SOA_070,1,281,1,large,ok
sj30,21,female,5,5,25,25,-1,0,product,letter,SOA_070,1,405,1,small,ok
sj30,21,female,5,8,40,40,48,0,product,number,SOA_120,1,393,1,large,ok
sj30,21,female,7,7,49,49,56,0,product,number,SOA_120,1,311,1,large,ok
sj30,21,female,6,8,48,48,54,0,product,number,SOA_120,1,362,2,large,ok
sj30,21,female,3,5,23,15,20,0,not_product,number,SOA_070,1,278,2,small,ok
sj30,21,female,5,6,22,30,-1,0,not_product,letter,SOA_070,1,284,2,small,ok
sj30,21,female,3,7,21,21,23,0,product,number,SOA_070,1,280,2,small,ok
sj30,21,female,4,4,20,16,13,0,not_product,number,SOA_170,1,725,2,small,ok
sj30,21,female,3,6,15,18,-1,0,not_product,letter,SOA_120,1,328,2,small,ok
sj30,21,female,3,5,15,15,23,0,product,number,SOA_120,1,461,2,small,ok
sj30,21,female,5,5,25,25,-1,0,product,letter,SOA_120,1,357,2,small,ok
sj30,21,female,3,5,15,15,-1,0,product,letter,SOA_120,1,316,2,small,ok
sj30,21,female,5,8,48,40,33,0,not_product,number,SOA_170,1,377,2,large,ok
sj30,21,female,4,5,24,20,-1,0,not_product,letter,SOA_070,1,459,2,small,ok
sj30,21,female,6,8,43,48,-1,0,not_product,letter,SOA_120,1,515,2,large,ok
sj30,21,female,6,6,36,36,42,0,product,number,SOA_070,1,314,2,large,ok
sj30,21,female,4,5,20,20,-1,0,product,letter,SOA_120,1,472,2,small,ok
sj30,21,female,6,7,48,42,37,0,not_product,number,SOA_170,1,390,2,large,ok
sj30,21,female,6,8,48,48,-1,0,product,letter,SOA_170,1,372,2,large,ok
sj30,21,female,5,7,31,35,-1,0,not_product,letter,SOA_070,1,390,2,large,ok
sj30,21,female,5,8,40,40,-1,0,product,letter,SOA_170,1,404,2,large,ok
sj30,21,female,4,7,34,28,-1,0,not_product,letter,SOA_170,1,552,2,small,ok
sj30,21,female,3,7,19,21,-1,0,not_product,letter,SOA_120,1,391,2,small,ok
sj30,21,female,3,5,15,15,11,0,product,number,SOA_170,1,405,2,small,ok
sj30,21,female,6,6,42,36,-1,0,not_product,letter,SOA_120,1,922,2,large,ok
sj30,21,female,4,4,16,16,-1,0,product,letter,SOA_120,1,405,2,small,ok
sj30,21,female,4,7,28,28,-1,0,product,letter,SOA_120,1,426,2,small,ok
sj30,21,female,4,8,28,32,29,0,not_product,number,SOA_170,1,553,2,large,ok
sj30,21,female,6,6,31,36,-1,0,not_product,letter,SOA_070,1,376,2,large,ok
sj30,21,female,4,4,16,16,12,0,product,number,SOA_070,1,314,2,small,ok
sj30,21,female,5,7,35,35,-1,0,product,letter,SOA_070,1,264,2,large,ok
sj30,21,female,3,6,18,18,23,0,product,number,SOA_120,1,296,2,small,ok
sj30,21,female,5,6,30,30,36,0,product,number,SOA_120,1,362,2,small,ok
sj30,21,female,5,8,47,40,-1,0,not_product,letter,SOA_170,1,646,2,large,ok
sj30,21,female,3,6,18,18,21,0,product,number,SOA_170,1,395,2,small,ok
sj30,21,female,6,7,42,42,-1,0,product,letter,SOA_170,1,457,2,large,ok
sj30,21,female,6,7,36,42,-1,0,not_product,letter,SOA_120,1,379,2,large,ok
sj30,21,female,4,5,20,20,-1,0,product,letter,SOA_170,1,493,2,small,ok
sj30,21,female,5,8,32,40,-1,0,not_product,letter,SOA_120,1,407,2,large,ok
sj30,21,female,3,7,24,21,23,0,not_product,number,SOA_070,1,284,2,small,ok
sj30,21,female,4,4,13,16,12,0,not_product,number,SOA_070,1,311,2,small,ok
sj30,21,female,3,7,21,21,18,0,product,number,SOA_120,1,342,2,small,ok
sj30,21,female,6,6,36,36,-1,0,product,letter,SOA_170,1,630,2,large,ok
sj30,21,female,5,7,31,35,-1,0,not_product,letter,SOA_120,1,388,2,large,ok
sj30,21,female,4,8,29,32,-1,0,not_product,letter,SOA_070,1,812,2,large,ok
sj30,21,female,4,7,26,28,32,0,not_product,number,SOA_170,1,454,2,small,ok
sj30,21,female,6,6,36,36,-1,0,product,letter,SOA_120,1,361,2,large,ok
sj30,21,female,5,5,30,25,22,0,not_product,number,SOA_070,1,197,2,small,ok
sj30,21,female,3,7,23,21,18,0,not_product,number,SOA_120,1,363,2,small,ok
sj30,21,female,5,8,40,40,48,0,product,number,SOA_070,1,247,2,large,ok
sj30,21,female,7,7,42,49,-1,0,not_product,letter,SOA_070,1,379,2,large,ok
sj30,21,female,4,8,37,32,-1,0,not_product,letter,SOA_170,1,403,2,large,ok
sj30,21,female,3,7,19,21,18,0,not_product,number,SOA_170,1,455,2,small,ok
sj30,21,female,5,6,22,30,24,0,not_product,number,SOA_170,1,425,2,small,ok
sj30,21,female,4,7,28,28,32,0,product,number,SOA_170,1,426,2,small,ok
sj30,21,female,3,5,15,15,-1,0,product,letter,SOA_170,1,426,2,small,ok
sj30,21,female,6,7,42,42,37,0,product,number,SOA_170,1,410,2,large,ok
sj30,21,female,4,5,17,20,16,0,not_product,number,SOA_070,1,260,2,small,ok
sj30,21,female,3,6,17,18,-1,0,not_product,letter,SOA_170,0,500,2,small,ok
sj30,21,female,3,6,21,18,23,0,not_product,number,SOA_120,1,372,2,small,ok
sj30,21,female,7,7,49,49,52,0,product,number,SOA_170,1,567,2,large,ok
sj30,21,female,6,8,48,48,-1,0,product,letter,SOA_070,1,203,2,large,ok
sj30,21,female,4,7,28,28,26,0,product,number,SOA_070,1,327,2,small,ok
sj30,21,female,4,5,20,20,16,0,product,number,SOA_070,1,251,2,small,ok
sj30,21,female,4,7,28,28,-1,0,product,letter,SOA_070,1,293,2,small,ok
sj30,21,female,3,5,10,15,-1,0,not_product,letter,SOA_070,1,295,2,small,ok
sj30,21,female,6,7,42,42,37,0,product,number,SOA_120,1,298,2,large,ok
sj30,21,female,5,7,35,35,41,0,product,number,SOA_070,1,235,2,large,ok
sj30,21,female,5,6,36,30,24,0,not_product,number,SOA_070,1,314,2,small,ok
sj30,21,female,4,8,32,32,36,0,product,number,SOA_070,1,200,2,large,ok
sj30,21,female,5,8,40,40,33,0,product,number,SOA_170,1,356,2,large,ok
sj30,21,female,3,7,21,21,18,0,product,number,SOA_170,1,314,2,small,ok
sj30,21,female,4,8,32,32,-1,0,product,letter,SOA_120,1,376,2,large,ok
sj30,21,female,6,6,41,36,42,0,not_product,number,SOA_070,1,250,2,large,ok
sj30,21,female,3,7,21,21,-1,0,product,letter,SOA_070,1,325,2,small,ok
sj30,21,female,5,7,30,35,40,0,not_product,number,SOA_120,1,281,2,large,ok
sj30,21,female,6,6,36,36,30,0,product,number,SOA_120,1,309,2,large,ok
sj30,21,female,3,7,18,21,-1,0,not_product,letter,SOA_070,1,349,2,small,ok
sj30,21,female,6,7,48,42,37,0,not_product,number,SOA_120,1,291,2,large,ok
sj30,21,female,3,7,23,21,-1,0,not_product,letter,SOA_170,1,405,2,small,ok
sj30,21,female,6,6,36,36,41,0,product,number,SOA_170,1,425,2,large,ok
sj30,21,female,6,6,36,36,-1,0,product,letter,SOA_070,1,442,2,large,ok
sj30,21,female,3,6,18,18,15,0,product,number,SOA_070,1,246,2,small,ok
sj30,21,female,6,7,42,42,-1,0,product,letter,SOA_070,1,282,2,large,ok
sj30,21,female,4,8,32,32,29,0,product,number,SOA_170,1,390,2,large,ok
sj30,21,female,5,5,25,25,22,0,product,number,SOA_070,1,228,2,small,ok
sj30,21,female,4,8,32,32,-1,0,product,letter,SOA_070,1,364,2,large,ok
sj30,21,female,6,8,53,48,54,0,not_product,number,SOA_120,1,265,2,large,ok
sj30,21,female,4,4,16,16,20,0,product,number,SOA_120,1,280,2,small,ok
sj30,21,female,5,7,35,35,-1,0,product,letter,SOA_170,1,373,2,large,ok
sj30,21,female,4,4,16,16,-1,0,product,letter,SOA_170,1,455,2,small,ok
sj30,21,female,5,7,41,35,30,0,not_product,number,SOA_170,1,361,2,large,ok
sj30,21,female,4,7,32,28,-1,0,not_product,letter,SOA_070,1,325,2,small,ok
sj31,20,male,5,6,22,30,38,0,not_product,number,SOA_120,1,456,1,small,ok
sj31,20,male,6,7,48,42,-1,0,not_product,letter,SOA_170,1,618,1,large,ok
sj31,20,male,4,4,16,16,23,0,product,number,SOA_170,1,540,1,small,ok
sj31,20,male,5,6,30,30,-1,0,product,letter,SOA_120,1,533,1,small,ok
sj31,20,male,4,8,29,32,36,0,not_product,number,SOA_070,1,390,1,large,ok
sj31,20,male,7,7,56,49,-1,0,not_product,letter,SOA_120,1,501,1,large,ok
sj31,20,male,6,6,36,36,-1,0,product,letter,SOA_120,1,645,1,large,ok
sj31,20,male,5,8,48,40,-1,0,not_product,letter,SOA_070,1,521,1,large,ok
sj31,20,male,6,6,36,36,30,0,product,number,SOA_120,1,501,1,large,ok
sj31,20,male,5,7,35,35,-1,0,product,letter,SOA_070,1,486,1,large,ok
sj31,20,male,4,4,13,16,-1,0,not_product,letter,SOA_070,1,666,1,small,ok
sj31,20,male,7,7,49,49,56,0,product,number,SOA_170,1,538,1,large,ok
sj31,20,male,6,6,36,36,-1,0,product,letter,SOA_070,1,588,1,large,ok
sj31,20,male,5,8,40,40,32,0,product,number,SOA_070,1,668,1,large,ok
sj31,20,male,3,7,18,21,-1,0,not_product,letter,SOA_170,1,588,1,small,ok
sj31,20,male,3,7,18,21,19,0,not_product,number,SOA_070,1,413,1,small,ok
sj31,20,male,6,7,42,42,37,0,product,number,SOA_070,1,375,1,large,ok
sj31,20,male,5,5,34,25,30,0,not_product,number,SOA_120,1,441,1,small,ok
sj31,20,male,6,7,48,42,-1,0,not_product,letter,SOA_070,1,597,1,large,ok
sj31,20,male,4,5,20,20,23,0,product,number,SOA_170,1,539,1,small,ok
sj31,20,male,3,6,18,18,23,0,product,number,SOA_170,1,483,1,small,ok
sj31,20,male,3,6,18,18,-1,0,product,letter,SOA_170,1,520,1,small,ok
sj31,20,male,5,5,25,25,30,0,product,number,SOA_070,1,420,1,small,ok
sj31,20,male,4,5,20,20,23,0,product,number,SOA_070,1,1012,1,small,ok
sj31,20,male,7,7,52,49,-1,0,not_product,letter,SOA_170,1,518,1,large,ok
sj31,20,male,6,6,36,36,30,0,product,number,SOA_170,0,NA,1,large,ok
sj31,20,male,5,8,40,40,-1,0,product,letter,SOA_120,1,486,1,large,ok
sj31,20,male,5,7,41,35,-1,0,not_product,letter,SOA_120,1,618,1,large,ok
sj31,20,male,6,6,41,36,30,0,not_product,number,SOA_120,1,429,1,large,ok
sj31,20,male,5,5,25,25,-1,0,product,letter,SOA_170,1,541,1,small,ok
sj31,20,male,4,7,34,28,-1,0,not_product,letter,SOA_120,1,469,1,small,ok
sj31,20,male,6,7,42,42,-1,0,product,letter,SOA_070,1,541,1,large,ok
sj31,20,male,6,6,36,36,31,0,product,number,SOA_070,1,549,1,large,ok
sj31,20,male,4,7,28,28,-1,0,product,letter,SOA_120,1,595,1,small,ok
sj31,20,male,5,8,48,40,47,0,not_product,number,SOA_120,1,1322,1,large,ok
sj31,20,male,3,7,19,21,24,0,not_product,number,SOA_170,1,518,1,small,ok
sj31,20,male,5,7,35,35,41,0,product,number,SOA_070,1,268,1,large,ok
sj31,20,male,4,8,32,32,-1,0,product,letter,SOA_170,1,684,1,large,ok
sj31,20,male,3,7,21,21,-1,0,product,letter,SOA_070,1,1192,1,small,ok
sj31,20,male,4,8,36,32,37,0,not_product,number,SOA_170,1,567,1,large,ok
sj31,20,male,4,5,16,20,23,0,not_product,number,SOA_120,1,347,1,small,ok
sj31,20,male,4,8,36,32,-1,0,not_product,letter,SOA_120,1,411,1,large,ok
sj31,20,male,4,7,28,28,26,0,product,number,SOA_170,1,597,1,small,ok
sj31,20,male,3,7,21,21,19,0,product,number,SOA_070,0,459,1,small,ok
sj31,20,male,5,5,25,25,20,0,product,number,SOA_170,1,1539,1,small,ok
sj31,20,male,6,6,31,36,-1,0,not_product,letter,SOA_170,1,483,1,large,ok
sj31,20,male,4,4,16,16,-1,0,product,letter,SOA_120,1,599,1,small,ok
sj31,20,male,3,5,11,15,23,0,not_product,number,SOA_070,1,452,1,small,ok
sj31,20,male,4,5,17,20,23,0,not_product,number,SOA_170,1,550,1,small,ok
sj31,20,male,5,6,38,30,24,0,not_product,number,SOA_170,1,500,1,small,ok
sj31,20,male,5,6,30,30,36,0,product,number,SOA_070,1,484,1,small,ok
sj31,20,male,6,8,48,48,-1,0,product,letter,SOA_070,1,440,1,large,ok
sj31,20,male,5,8,32,40,47,0,not_product,number,SOA_170,1,549,1,large,ok
sj31,20,male,4,7,28,28,-1,0,product,letter,SOA_170,1,637,1,small,ok
sj31,20,male,4,8,28,32,-1,0,not_product,letter,SOA_170,1,811,1,large,ok
sj31,20,male,7,7,49,49,-1,0,product,letter,SOA_170,1,1285,1,large,ok
sj31,20,male,3,5,20,15,10,0,not_product,number,SOA_170,1,537,1,small,ok
sj31,20,male,5,5,25,25,-1,0,product,letter,SOA_120,1,571,1,small,ok
sj31,20,male,4,5,24,20,-1,0,not_product,letter,SOA_170,1,694,1,small,ok
sj31,20,male,3,7,24,21,19,0,not_product,number,SOA_120,1,664,1,small,ok
sj31,20,male,3,5,15,15,-1,0,product,letter,SOA_120,1,632,1,small,ok
sj31,20,male,3,6,15,18,23,0,not_product,number,SOA_170,1,534,1,small,ok
sj31,20,male,5,7,31,35,41,0,not_product,number,SOA_070,1,408,1,large,ok
sj31,20,male,3,5,10,15,23,0,not_product,number,SOA_120,1,492,1,small,ok
sj31,20,male,7,7,42,49,52,0,not_product,number,SOA_120,1,390,1,large,ok
sj31,20,male,5,6,36,30,-1,0,not_product,letter,SOA_170,1,581,1,small,ok
sj31,20,male,6,6,31,36,-1,0,not_product,letter,SOA_120,1,533,1,large,ok
sj31,20,male,6,8,43,48,53,0,not_product,number,SOA_120,1,327,1,large,ok
sj31,20,male,6,6,42,36,30,0,not_product,number,SOA_170,1,603,1,large,ok
sj31,20,male,3,6,17,18,-1,0,not_product,letter,SOA_170,1,471,1,small,ok
sj31,20,male,3,5,15,15,23,0,product,number,SOA_070,1,341,1,small,ok
sj31,20,male,5,5,34,25,-1,0,not_product,letter,SOA_170,1,678,1,small,ok
sj31,20,male,4,7,32,28,-1,0,not_product,letter,SOA_070,1,412,1,small,ok
sj31,20,male,6,8,48,48,54,0,product,number,SOA_170,1,694,1,large,ok
sj31,20,male,5,7,31,35,-1,0,not_product,letter,SOA_170,1,680,1,large,ok
sj31,20,male,7,7,49,49,-1,0,product,letter,SOA_070,1,660,1,large,ok
sj31,20,male,6,8,48,48,54,0,product,number,SOA_070,1,373,1,large,ok
sj31,20,male,5,6,22,30,36,0,not_product,number,SOA_070,1,342,1,small,ok
sj31,20,male,6,7,36,42,37,0,not_product,number,SOA_070,1,247,1,large,ok
sj31,20,male,5,7,40,35,30,0,not_product,number,SOA_120,1,299,1,large,ok
sj31,20,male,6,8,48,48,-1,0,product,letter,SOA_120,1,445,1,large,ok
sj31,20,male,4,8,37,32,28,0,not_product,number,SOA_120,1,393,1,large,ok
sj31,20,male,5,5,25,25,30,0,product,number,SOA_120,1,423,1,small,ok
sj31,20,male,4,4,13,16,-1,0,not_product,letter,SOA_120,1,519,1,small,ok
sj31,20,male,5,8,40,40,-1,0,product,letter,SOA_170,1,932,1,large,ok
sj31,20,male,3,6,18,18,17,0,product,number,SOA_120,1,1366,1,small,ok
sj31,20,male,4,5,20,20,-1,0,product,letter,SOA_170,1,474,1,small,ok
sj31,20,male,6,6,42,36,31,0,not_product,number,SOA_070,1,1192,1,large,ok
sj31,20,male,4,7,28,28,-1,0,product,letter,SOA_070,1,422,1,small,ok
sj31,20,male,7,7,49,49,52,0,product,number,SOA_070,1,982,1,large,ok
sj31,20,male,7,7,46,49,-1,0,not_product,letter,SOA_070,1,392,2,large,ok
sj31,20,male,4,4,13,16,-1,0,not_product,letter,SOA_170,1,486,2,small,ok
sj31,20,male,6,7,42,42,-1,0,product,letter,SOA_120,1,522,2,large,ok
sj31,20,male,4,5,24,20,23,0,not_product,number,SOA_070,1,214,2,small,ok
sj31,20,male,5,7,35,35,-1,0,product,letter,SOA_170,1,488,2,large,ok
sj31,20,male,4,8,32,32,28,0,product,number,SOA_120,1,460,2,large,ok
sj31,20,male,6,7,37,42,-1,0,not_product,letter,SOA_120,1,693,2,large,ok
sj31,20,male,4,4,16,16,-1,0,product,letter,SOA_170,1,519,2,small,ok
sj31,20,male,3,7,21,21,24,0,product,number,SOA_170,1,397,2,small,ok
sj31,20,male,6,8,48,48,53,0,product,number,SOA_120,1,539,2,large,ok
sj31,20,male,3,7,21,21,19,0,product,number,SOA_120,1,323,2,small,ok
sj31,20,male,5,5,22,25,30,0,not_product,number,SOA_070,1,471,2,small,ok
sj31,20,male,5,6,30,30,24,0,product,number,SOA_170,1,453,2,small,ok
sj31,20,male,4,7,24,28,-1,0,not_product,letter,SOA_170,1,1192,2,small,ok
sj31,20,male,4,4,23,16,20,0,not_product,number,SOA_070,1,566,2,small,ok
sj31,20,male,3,7,21,21,-1,0,product,letter,SOA_120,1,570,2,small,ok
sj31,20,male,4,4,16,16,20,0,product,number,SOA_070,1,436,2,small,ok
sj31,20,male,5,5,20,25,-1,0,not_product,letter,SOA_070,1,426,2,small,ok
sj31,20,male,5,5,25,25,-1,0,product,letter,SOA_070,1,938,2,small,ok
sj31,20,male,3,6,18,18,-1,0,product,letter,SOA_120,1,573,2,small,ok
sj31,20,male,5,7,35,35,-1,0,product,letter,SOA_120,1,487,2,large,ok
sj31,20,male,4,4,12,16,20,0,not_product,number,SOA_120,1,571,2,small,ok
sj31,20,male,4,7,24,28,32,0,not_product,number,SOA_120,1,421,2,small,ok
sj31,20,male,6,7,42,42,47,0,product,number,SOA_120,1,390,2,large,ok
sj31,20,male,5,7,30,35,40,0,not_product,number,SOA_170,1,515,2,large,ok
sj31,20,male,3,7,23,21,-1,0,not_product,letter,SOA_120,1,345,2,small,ok
sj31,20,male,4,4,16,16,20,0,product,number,SOA_120,1,266,2,small,ok
sj31,20,male,7,7,49,49,52,0,product,number,SOA_120,1,346,2,large,ok
sj31,20,male,4,8,32,32,-1,0,product,letter,SOA_070,1,410,2,large,ok
sj31,20,male,3,5,15,15,-1,0,product,letter,SOA_170,1,612,2,small,ok
sj31,20,male,3,5,23,15,-1,0,not_product,letter,SOA_170,1,599,2,small,ok
sj31,20,male,5,6,36,30,-1,0,not_product,letter,SOA_120,1,445,2,small,ok
sj31,20,male,6,7,36,42,47,0,not_product,number,SOA_120,1,297,2,large,ok
sj31,20,male,4,5,20,20,23,0,product,number,SOA_120,1,843,2,small,ok
sj31,20,male,4,7,32,28,26,0,not_product,number,SOA_170,1,423,2,small,ok
sj31,20,male,5,8,40,40,-1,0,product,letter,SOA_070,1,343,2,large,ok
sj31,20,male,6,7,37,42,47,0,not_product,number,SOA_170,1,407,2,large,ok
sj31,20,male,5,8,32,40,-1,0,not_product,letter,SOA_120,1,379,2,large,ok
sj31,20,male,7,7,42,49,56,0,not_product,number,SOA_170,1,404,2,large,ok
sj31,20,male,3,5,15,15,-1,0,product,letter,SOA_070,1,312,2,small,ok
sj31,20,male,5,6,30,30,-1,0,product,letter,SOA_170,1,694,2,small,ok
sj31,20,male,3,5,20,15,-1,0,not_product,letter,SOA_070,1,520,2,small,ok
sj31,20,male,4,4,16,16,-1,0,product,letter,SOA_070,1,420,2,small,ok
sj31,20,male,3,6,21,18,15,0,not_product,number,SOA_070,1,404,2,small,ok
sj31,20,male,5,6,24,30,-1,0,not_product,letter,SOA_070,1,393,2,small,ok
sj31,20,male,6,6,36,36,-1,0,product,letter,SOA_170,1,535,2,large,ok
sj31,20,male,5,5,20,25,-1,0,not_product,letter,SOA_120,1,697,2,small,ok
sj31,20,male,5,8,40,40,47,0,product,number,SOA_120,1,347,2,large,ok
sj31,20,male,3,6,18,18,-1,0,product,letter,SOA_070,1,363,2,small,ok
sj31,20,male,6,6,30,36,-1,0,not_product,letter,SOA_070,1,487,2,large,ok
sj31,20,male,6,8,53,48,54,0,not_product,number,SOA_170,1,1547,2,large,ok
sj31,20,male,5,7,35,35,40,0,product,number,SOA_170,1,444,2,large,ok
sj31,20,male,6,8,53,48,-1,0,not_product,letter,SOA_070,1,632,2,large,ok
sj31,20,male,4,5,20,20,-1,0,product,letter,SOA_070,1,518,2,small,ok
sj31,20,male,6,7,42,42,47,0,product,number,SOA_170,1,364,2,large,ok
sj31,20,male,6,8,42,48,-1,0,not_product,letter,SOA_170,1,472,2,large,ok
sj31,20,male,4,4,20,16,23,0,not_product,number,SOA_170,1,406,2,small,ok
