sj,age,gender,op1,op2,probe,product,prime,filler,probe_type,prime_type,SOA,acc,RT,block,problem_size,timing
sj24,29,male,7,7,42,49,56,0,not_product,number,SOA_220,0,506,2,large,ok
sj24,29,male,5,5,30,25,-1,0,not_product,letter,SOA_170,1,602,2,small,ok
sj24,29,male,3,7,21,21,23,0,product,number,SOA_050,0,406,2,small,ok
sj24,29,male,5,7,35,35,-1,0,product,letter,SOA_220,1,571,2,large,ok
sj24,29,male,6,6,31,36,-1,0,not_product,letter,SOA_220,1,676,2,large,ok
sj24,29,male,5,8,40,40,-1,0,product,letter,SOA_170,0,NA,2,large,ok
sj24,29,male,3,5,10,15,11,0,not_product,number,SOA_170,0,911,2,small,ok
sj24,29,male,3,5,15,15,-1,0,product,letter,SOA_220,1,869,2,small,ok
sj24,29,male,6,7,37,42,48,0,not_product,number,SOA_170,0,1629,2,large,ok
sj24,29,male,5,5,25,25,30,0,product,number,SOA_050,0,NA,2,small,ok
sj24,29,male,3,7,21,21,23,0,product,number,SOA_170,0,NA,2,small,ok
sj24,29,male,3,5,23,15,-1,0,not_product,letter,SOA_170,1,156,2,small,ok
sj24,29,male,3,6,15,18,-1,0,not_product,letter,SOA_220,1,442,2,small,ok
sj24,29,male,4,5,24,20,16,0,not_product,number,SOA_170,0,518,2,small,ok
sj24,29,male,5,6,22,30,-1,0,not_product,letter,SOA_170,1,220,2,small,ok
sj24,29,male,4,4,13,16,-1,0,not_product,letter,SOA_050,1,1556,2,small,ok
sj24,29,male,6,7,47,42,37,0,not_product,number,SOA_050,0,891,2,large,ok
sj24,29,male,4,7,28,28,32,0,product,number,SOA_220,0,613,2,small,ok
sj24,29,male,7,7,49,49,42,0,product,number,SOA_170,0,1991,2,large,ok
sj24,29,male,6,7,36,42,-1,0,not_product,letter,SOA_050,1,758,2,large,ok
sj24,29,male,4,7,26,28,32,0,not_product,number,SOA_050,0,1660,2,small,ok
sj24,29,male,6,6,30,36,42,0,not_product,number,SOA_050,0,788,2,large,ok
sj24,29,male,5,8,32,40,-1,0,not_product,letter,SOA_220,1,1500,2,large,ok
sj24,29,male,5,8,40,40,33,0,product,number,SOA_050,0,1844,2,large,ok
sj24,29,male,5,5,22,25,34,0,not_product,number,SOA_170,0,728,2,small,ok
sj24,29,male,3,6,18,18,21,0,product,number,SOA_220,0,NA,2,small,ok
sj24,29,male,3,7,21,21,-1,0,product,letter,SOA_050,0,NA,2,small,ok
sj24,29,male,5,8,48,40,32,0,not_product,number,SOA_170,0,1669,2,large,ok
sj24,29,male,4,4,16,16,20,0,product,number,SOA_220,0,1443,2,small,ok
sj24,29,male,4,7,28,28,24,0,product,number,SOA_170,0,536,2,small,ok
sj24,29,male,4,4,16,16,-1,0,product,letter,SOA_170,1,570,2,small,ok
sj24,29,male,4,5,23,20,24,0,not_product,number,SOA_050,0,596,2,small,ok
sj24,29,male,3,5,23,15,-1,0,not_product,letter,SOA_220,1,1210,2,small,ok
sj24,29,male,5,6,24,30,-1,0,not_product,letter,SOA_050,1,484,2,small,ok
sj24,29,male,5,7,31,35,-1,0,not_product,letter,SOA_170,1,921,2,large,ok
sj24,29,male,6,8,53,48,-1,0,not_product,letter,SOA_170,1,996,2,large,ok
sj24,29,male,5,7,40,35,30,0,not_product,number,SOA_050,0,395,2,large,ok
sj24,29,male,4,8,32,32,36,0,product,number,SOA_170,0,281,2,large,ok
sj24,29,male,6,8,54,48,53,0,not_product,number,SOA_220,0,325,2,large,ok
sj24,29,male,3,5,23,15,-1,0,not_product,letter,SOA_050,1,425,2,small,ok
sj25,27,female,4,5,24,20,17,0,not_product,number,SOA_170,1,823,1,small,ok
sj25,27,female,3,5,20,15,10,0,not_product,number,SOA_170,0,727,1,small,ok
sj25,27,female,4,8,29,32,36,0,not_product,number,SOA_050,1,811,1,large,ok
sj25,27,female,5,5,25,25,-1,0,product,letter,SOA_220,1,838,1,small,ok
sj25,27,female,6,6,41,36,-1,0,not_product,letter,SOA_220,1,716,1,large,ok
sj25,27,female,3,5,11,15,20,0,not_product,number,SOA_220,1,585,1,small,ok
sj25,27,female,3,7,21,21,-1,0,product,letter,SOA_050,1,554,1,small,ok
sj25,27,female,4,8,36,32,28,0,not_product,number,SOA_170,1,776,1,large,ok
sj25,27,female,3,5,23,15,-1,0,not_product,letter,SOA_220,1,874,1,small,ok
sj25,27,female,4,7,34,28,32,0,not_product,number,SOA_220,0,632,1,small,ok
sj25,27,female,4,5,16,20,23,0,not_product,number,SOA_220,0,551,1,small,ok
sj25,27,female,5,7,31,35,41,0,not_product,number,SOA_050,0,516,1,large,ok
sj25,27,female,6,7,42,42,-1,0,product,letter,SOA_050,1,475,1,large,ok
sj25,27,female,7,7,42,49,56,0,not_product,number,SOA_170,0,617,1,large,ok
sj25,27,female,4,8,32,32,36,0,product,number,SOA_220,1,523,1,large,ok
sj25,27,female,3,6,23,18,15,0,not_product,number,SOA_220,1,887,1,small,ok
sj25,27,female,6,8,43,48,-1,0,not_product,letter,SOA_170,1,636,1,large,ok
sj25,27,female,6,7,42,42,-1,0,product,letter,SOA_220,1,458,1,large,ok
sj25,27,female,4,5,24,20,-1,0,not_product,letter,SOA_220,1,508,1,small,ok
sj25,27,female,5,8,40,40,48,0,product,number,SOA_050,1,908,1,large,ok
sj25,27,female,4,4,20,16,-1,0,not_product,letter,SOA_170,1,636,1,small,ok
sj25,27,female,4,7,28,28,-1,0,product,letter,SOA_170,0,842,1,small,ok
sj25,27,female,4,4,16,16,23,0,product,number,SOA_050,1,646,1,small,ok
sj25,27,female,5,6,30,30,-1,0,product,letter,SOA_220,1,747,1,small,ok
sj25,27,female,4,8,32,32,-1,0,product,letter,SOA_220,1,555,1,large,ok
sj25,27,female,4,7,28,28,-1,0,product,letter,SOA_220,1,553,1,small,ok
sj25,27,female,6,6,42,36,-1,0,not_product,letter,SOA_050,1,647,1,large,ok
sj25,27,female,6,8,42,48,-1,0,not_product,letter,SOA_050,1,427,1,large,ok
sj25,27,female,5,7,35,35,-1,0,product,letter,SOA_050,0,619,1,large,ok
sj25,27,female,4,5,20,20,16,0,product,number,SOA_050,0,659,1,small,ok
sj25,27,female,4,8,29,32,36,0,not_product,number,SOA_220,0,756,1,large,ok
sj25,27,female,4,4,12,16,13,0,not_product,number,SOA_170,0,762,1,small,ok
sj25,27,female,6,8,48,48,-1,0,product,letter,SOA_050,1,694,1,large,ok
sj25,27,female,4,5,20,20,17,0,product,number,SOA_170,0,537,1,small,ok
sj25,27,female,6,6,36,36,-1,0,product,letter,SOA_220,0,619,1,large,ok
sj25,27,female,6,7,42,42,47,0,product,number,SOA_220,0,1052,1,large,ok
sj25,27,female,5,6,22,30,-1,0,not_product,letter,SOA_220,1,759,1,small,ok
sj25,27,female,7,7,49,49,46,0,product,number,SOA_050,0,467,1,large,ok
sj25,27,female,3,7,18,21,-1,0,not_product,letter,SOA_050,1,619,1,small,ok
sj25,27,female,5,7,31,35,-1,0,not_product,letter,SOA_170,1,659,1,large,ok
sj25,27,female,4,7,28,28,26,0,product,number,SOA_170,0,644,1,small,ok
sj25,27,female,3,7,24,21,-1,0,not_product,letter,SOA_170,1,519,1,small,ok
sj25,27,female,5,7,40,35,-1,0,not_product,letter,SOA_050,1,548,1,large,ok
sj25,27,female,6,6,36,36,31,0,product,number,SOA_050,0,780,1,large,ok
sj25,27,female,5,5,22,25,30,0,not_product,number,SOA_170,0,548,1,small,ok
sj25,27,female,6,8,48,48,54,0,product,number,SOA_050,0,653,1,large,ok
sj25,27,female,5,5,25,25,-1,0,product,letter,SOA_170,1,487,1,small,ok
sj25,27,female,7,7,49,49,-1,0,product,letter,SOA_170,1,554,1,large,ok
sj25,27,female,4,8,28,32,-1,0,not_product,letter,SOA_050,1,633,1,large,ok
sj25,27,female,5,5,25,25,34,0,product,number,SOA_220,1,647,1,small,ok
sj25,27,female,5,6,30,30,36,0,product,number,SOA_220,1,619,1,small,ok
sj25,27,female,3,6,18,18,23,0,product,number,SOA_170,0,675,1,small,ok
sj25,27,female,4,7,28,28,32,0,product,number,SOA_220,1,921,1,small,ok
sj25,27,female,6,6,31,36,30,0,not_product,number,SOA_170,1,566,1,large,ok
sj25,27,female,3,6,15,18,23,0,not_product,number,SOA_170,1,794,1,small,ok
sj25,27,female,3,6,18,18,15,0,product,number,SOA_220,0,712,1,small,ok
sj25,27,female,6,8,53,48,42,0,not_product,number,SOA_220,0,806,1,large,ok
sj25,27,female,5,6,30,30,38,0,product,number,SOA_050,0,667,1,small,ok
sj25,27,female,3,5,15,15,-1,0,product,letter,SOA_220,0,602,1,small,ok
sj25,27,female,5,5,30,25,-1,0,not_product,letter,SOA_220,1,646,1,small,ok
sj25,27,female,4,4,13,16,-1,0,not_product,letter,SOA_220,1,635,1,small,ok
sj25,27,female,5,6,38,30,36,0,not_product,number,SOA_220,1,473,1,small,ok
sj25,27,female,4,8,37,32,-1,0,not_product,letter,SOA_170,0,648,1,large,ok
sj25,27,female,3,7,19,21,23,0,not_product,number,SOA_220,0,475,1,small,ok
sj25,27,female,3,5,15,15,-1,0,product,letter,SOA_050,1,506,1,small,ok
sj25,27,female,3,6,23,18,-1,0,not_product,letter,SOA_050,1,393,1,small,ok
sj25,27,female,3,5,15,15,-1,0,product,letter,SOA_170,1,648,1,small,ok
sj25,27,female,5,8,40,40,-1,0,product,letter,SOA_170,1,428,1,large,ok
sj25,27,female,4,8,32,32,-1,0,product,letter,SOA_170,1,428,1,large,ok
sj25,27,female,5,5,20,25,-1,0,not_product,letter,SOA_050,1,492,1,small,ok
sj25,27,female,4,5,23,20,16,0,not_product,number,SOA_050,0,566,1,small,ok
sj25,27,female,7,7,46,49,-1,0,not_product,letter,SOA_220,1,842,1,large,ok
sj25,27,female,6,7,42,42,47,0,product,number,SOA_050,1,663,1,large,ok
sj25,27,female,6,8,48,48,54,0,product,number,SOA_170,0,727,1,large,ok
sj25,27,female,6,7,42,42,37,0,product,number,SOA_170,1,603,1,large,ok
sj25,27,female,4,8,28,32,-1,0,not_product,letter,SOA_220,1,615,1,large,ok
sj25,27,female,5,8,40,40,47,0,product,number,SOA_220,0,570,1,large,ok
sj25,27,female,6,8,48,48,-1,0,product,letter,SOA_220,0,580,1,large,ok
sj25,27,female,5,8,47,40,-1,0,not_product,letter,SOA_170,1,532,1,large,ok
sj25,27,female,4,4,13,16,-1,0,not_product,letter,SOA_050,1,550,1,small,ok
sj25,27,female,5,5,25,25,30,0,product,number,SOA_170,0,484,1,small,ok
sj25,27,female,3,7,24,21,-1,0,not_product,letter,SOA_220,1,424,1,small,ok
sj25,27,female,3,7,21,21,-1,0,product,letter,SOA_170,0,537,1,small,ok
sj25,27,female,3,5,20,15,-1,0,not_product,letter,SOA_050,1,554,1,small,ok
sj25,27,female,6,6,31,36,42,0,not_product,number,SOA_220,0,601,1,large,ok
sj25,27,female,6,7,48,42,-1,0,not_product,letter,SOA_170,1,821,1,large,ok
sj25,27,female,4,5,20,20,-1,0,product,letter,SOA_050,1,613,1,small,ok
sj25,27,female,5,7,35,35,-1,0,product,letter,SOA_170,1,519,1,large,ok
sj25,27,female,4,5,20,20,-1,0,product,letter,SOA_220,1,499,1,small,ok
sj25,27,female,5,7,30,35,40,0,not_product,number,SOA_220,0,468,1,large,ok
sj25,27,female,6,7,48,42,47,0,not_product,number,SOA_220,0,812,2,large,ok
sj25,27,female,7,7,52,49,-1,0,not_product,letter,SOA_170,1,646,2,large,ok
sj25,27,female,3,6,18,18,-1,0,product,letter,SOA_050,0,586,2,small,ok
sj25,27,female,6,6,36,36,42,0,product,number,SOA_220,1,875,2,large,ok
sj25,27,female,6,8,48,48,-1,0,product,letter,SOA_170,0,505,2,large,ok
sj25,27,female,3,5,15,15,23,0,product,number,SOA_050,0,489,2,small,ok
sj25,27,female,3,7,24,21,19,0,not_product,number,SOA_050,0,275,2,small,ok
sj25,27,female,6,7,48,42,-1,0,not_product,letter,SOA_050,1,441,2,large,ok
sj25,27,female,4,8,32,32,36,0,product,number,SOA_050,0,389,2,large,ok
sj25,27,female,3,5,15,15,20,0,product,number,SOA_220,0,435,2,small,ok
sj25,27,female,4,7,34,28,-1,0,not_product,letter,SOA_170,1,522,2,small,ok
sj25,27,female,7,7,49,49,-1,0,product,letter,SOA_050,1,326,2,large,ok
sj25,27,female,7,7,49,49,-1,0,product,letter,SOA_220,1,410,2,large,ok
sj25,27,female,6,7,42,42,-1,0,product,letter,SOA_170,1,357,2,large,ok
sj25,27,female,4,4,16,16,13,0,product,number,SOA_170,1,762,2,small,ok
sj25,27,female,5,6,24,30,-1,0,not_product,letter,SOA_050,0,791,2,small,ok
sj25,27,female,5,8,40,40,-1,0,product,letter,SOA_050,1,805,2,large,ok
sj25,27,female,6,6,30,36,31,0,not_product,number,SOA_050,0,745,2,large,ok
sj25,27,female,3,6,21,18,15,0,not_product,number,SOA_050,0,441,2,small,ok
sj25,27,female,7,7,52,49,42,0,not_product,number,SOA_220,1,677,2,large,ok
sj25,27,female,3,5,11,15,-1,0,not_product,letter,SOA_170,1,539,2,small,ok
sj25,27,female,6,6,36,36,-1,0,product,letter,SOA_170,1,612,2,large,ok
sj25,27,female,4,7,26,28,-1,0,not_product,letter,SOA_220,0,438,2,small,ok
sj25,27,female,3,5,11,15,23,0,not_product,number,SOA_050,1,588,2,small,ok
sj25,27,female,5,7,35,35,40,0,product,number,SOA_170,1,620,2,large,ok
sj25,27,female,7,7,52,49,-1,0,not_product,letter,SOA_050,1,612,2,large,ok
sj25,27,female,4,5,20,20,23,0,product,number,SOA_220,0,695,2,small,ok
sj25,27,female,4,4,16,16,-1,0,product,letter,SOA_170,1,505,2,small,ok
sj25,27,female,5,8,33,40,-1,0,not_product,letter,SOA_220,1,505,2,large,ok
sj25,27,female,5,8,32,40,48,0,not_product,number,SOA_050,0,457,2,large,ok
sj25,27,female,4,8,32,32,-1,0,product,letter,SOA_050,1,475,2,large,ok
sj25,27,female,6,8,43,48,-1,0,not_product,letter,SOA_220,1,825,2,large,ok
sj25,27,female,5,8,40,40,-1,0,product,letter,SOA_220,1,697,2,large,ok
sj25,27,female,3,5,15,15,10,0,product,number,SOA_170,1,475,2,small,ok
sj25,27,female,4,4,20,16,23,0,not_product,number,SOA_050,0,730,2,small,ok
sj25,27,female,4,7,24,28,34,0,not_product,number,SOA_050,0,548,2,small,ok
sj25,27,female,5,7,35,35,-1,0,product,letter,SOA_220,0,524,2,large,ok
sj25,27,female,6,7,47,42,37,0,not_product,number,SOA_170,0,1000,2,large,ok
sj25,27,female,4,4,20,16,23,0,not_product,number,SOA_220,0,692,2,small,ok
sj25,27,female,4,7,26,28,-1,0,not_product,letter,SOA_050,1,550,2,small,ok
sj25,27,female,3,6,18,18,-1,0,product,letter,SOA_220,1,597,2,small,ok
sj25,27,female,3,7,21,21,23,0,product,number,SOA_220,0,571,2,small,ok
sj25,27,female,5,7,41,35,40,0,not_product,number,SOA_170,0,517,2,large,ok
sj25,27,female,3,6,21,18,-1,0,not_product,letter,SOA_170,1,507,2,small,ok
sj25,27,female,6,7,37,42,47,0,not_product,number,SOA_050,1,763,2,large,ok
sj25,27,female,7,7,42,49,46,0,not_product,number,SOA_050,1,615,2,large,ok
sj25,27,female,5,6,36,30,22,0,not_product,number,SOA_170,0,810,2,small,ok
sj25,27,female,5,6,30,30,22,0,product,number,SOA_170,1,532,2,small,ok
sj25,27,female,3,7,23,21,19,0,not_product,number,SOA_170,0,774,2,small,ok
sj25,27,female,3,7,21,21,-1,0,product,letter,SOA_220,0,568,2,small,ok
sj25,27,female,6,8,42,48,54,0,not_product,number,SOA_170,0,909,2,large,ok
sj25,27,female,5,7,41,35,-1,0,not_product,letter,SOA_220,1,493,2,large,ok
sj25,27,female,4,4,16,16,-1,0,product,letter,SOA_050,0,535,2,small,ok
sj25,27,female,3,7,21,21,19,0,product,number,SOA_050,1,602,2,small,ok
sj25,27,female,5,6,38,30,-1,0,not_product,letter,SOA_170,1,502,2,small,ok
sj25,27,female,5,8,32,40,47,0,not_product,number,SOA_220,0,805,2,large,ok
sj25,27,female,5,5,22,25,34,0,not_product,number,SOA_220,0,617,2,small,ok
sj25,27,female,5,8,33,40,-1,0,not_product,letter,SOA_050,1,556,2,large,ok
sj25,27,female,6,8,43,48,54,0,not_product,number,SOA_050,0,522,2,large,ok
sj25,27,female,4,8,32,32,28,0,product,number,SOA_170,1,486,2,large,ok
sj25,27,female,5,7,35,35,41,0,product,number,SOA_050,1,570,2,large,ok
sj25,27,female,3,6,18,18,-1,0,product,letter,SOA_170,1,580,2,small,ok
sj25,27,female,6,7,36,42,-1,0,not_product,letter,SOA_220,1,612,2,large,ok
sj25,27,female,7,7,49,49,56,0,product,number,SOA_170,0,519,2,large,ok
sj25,27,female,5,6,30,30,-1,0,product,letter,SOA_050,1,478,2,small,ok
sj25,27,female,6,6,36,36,30,0,product,number,SOA_170,1,667,2,large,ok
sj25,27,female,6,6,41,36,-1,0,not_product,letter,SOA_170,1,443,2,large,ok
sj25,27,female,3,6,18,18,15,0,product,number,SOA_050,0,503,2,small,ok
sj25,27,female,5,7,35,35,40,0,product,number,SOA_220,0,535,2,large,ok
sj25,27,female,6,6,36,36,-1,0,product,letter,SOA_050,1,474,2,large,ok
sj25,27,female,5,6,36,30,38,0,not_product,number,SOA_050,1,584,2,small,ok
sj25,27,female,5,5,20,25,-1,0,not_product,letter,SOA_170,1,648,2,small,ok
sj25,27,female,5,5,25,25,34,0,product,number,SOA_050,0,732,2,small,ok
sj25,27,female,3,7,21,21,19,0,product,number,SOA_170,0,518,2,small,ok
sj25,27,female,4,4,16,16,23,0,product,number,SOA_220,0,477,2,small,ok
sj25,27,female,4,4,16,16,-1,0,product,letter,SOA_220,1,635,2,small,ok
sj25,27,female,5,6,30,30,-1,0,product,letter,SOA_170,1,281,2,small,ok
sj25,27,female,4,7,28,28,-1,0,product,letter,SOA_050,1,629,2,small,ok
sj25,27,female,4,5,17,20,-1,0,not_product,letter,SOA_050,1,451,2,small,ok
sj25,27,female,5,8,40,40,48,0,product,number,SOA_170,0,597,2,large,ok
sj25,27,female,4,7,24,28,26,0,not_product,number,SOA_170,0,475,2,small,ok
sj25,27,female,7,7,49,49,42,0,product,number,SOA_220,0,409,2,large,ok
sj25,27,female,6,8,48,48,42,0,product,number,SOA_220,0,452,2,large,ok
sj25,27,female,5,8,33,40,48,0,not_product,number,SOA_170,0,438,2,large,ok
sj25,27,female,5,5,25,25,-1,0,product,letter,SOA_050,1,508,2,small,ok
sj25,27,female,3,6,17,18,-1,0,not_product,letter,SOA_220,1,380,2,small,ok
sj25,27,female,4,5,20,20,-1,0,product,letter,SOA_170,1,388,2,small,ok
sj25,27,female,4,7,28,28,34,0,product,number,SOA_050,0,412,2,small,ok
sj25,27,female,5,5,22,25,34,0,not_product,number,SOA_050,0,422,2,small,ok
sj25,27,female,4,5,23,20,-1,0,not_product,letter,SOA_170,1,455,2,small,ok
sj26,20,male,4,8,32,32,-1,0,product,letter,SOA_170,1,419,1,large,ok
sj26,20,male,3,7,24,21,23,0,not_product,number,SOA_170,0,372,1,small,ok
sj26,20,male,4,4,12,16,-1,0,not_product,letter,SOA_050,1,437,1,small,ok
sj26,20,male,5,5,20,25,30,0,not_product,number,SOA_220,0,363,1,small,ok
sj26,20,male,4,5,20,20,23,0,product,number,SOA_220,0,424,1,small,ok
sj26,20,male,4,4,16,16,13,0,product,number,SOA_220,0,424,1,small,ok
sj26,20,male,5,6,30,30,38,0,product,number,SOA_220,0,200,1,small,ok
sj26,20,male,6,8,54,48,42,0,not_product,number,SOA_170,0,308,1,large,ok
sj26,20,male,6,6,36,36,30,0,product,number,SOA_050,0,284,1,large,ok
sj26,20,male,5,8,33,40,32,0,not_product,number,SOA_220,0,328,1,large,ok
sj26,20,male,4,4,16,16,20,0,product,number,SOA_170,1,637,1,small,ok
sj26,20,male,4,7,24,28,32,0,not_product,number,SOA_220,0,523,1,small,ok
sj26,20,male,4,8,28,32,-1,0,not_product,letter,SOA_220,1,199,1,large,ok
sj26,20,male,3,5,10,15,11,0,not_product,number,SOA_170,0,317,1,small,ok
sj26,20,male,7,7,49,49,52,0,product,number,SOA_050,1,379,1,large,ok
sj26,20,male,6,7,47,42,-1,0,not_product,letter,SOA_050,0,308,1,large,ok
sj26,20,male,4,4,13,16,20,0,not_product,number,SOA_170,1,539,1,small,ok
sj26,20,male,5,7,35,35,40,0,product,number,SOA_170,1,388,1,large,ok
sj26,20,male,4,7,32,28,34,0,not_product,number,SOA_050,1,204,1,small,ok
sj26,20,male,3,5,23,15,20,0,not_product,number,SOA_220,1,280,1,small,ok
sj26,20,male,7,7,46,49,-1,0,not_product,letter,SOA_170,0,356,1,large,ok
sj26,20,male,5,6,36,30,-1,0,not_product,letter,SOA_050,0,218,1,small,ok
sj26,20,male,7,7,49,49,56,0,product,number,SOA_220,1,396,1,large,ok
sj26,20,male,3,6,23,18,17,0,not_product,number,SOA_170,1,346,1,small,ok
sj26,20,male,3,6,18,18,-1,0,product,letter,SOA_050,0,139,1,small,ok
sj26,20,male,4,4,16,16,20,0,product,number,SOA_050,1,189,1,small,ok
sj26,20,male,5,6,36,30,-1,0,not_product,letter,SOA_220,0,253,1,small,ok
sj26,20,male,6,6,36,36,-1,0,product,letter,SOA_170,1,264,1,large,ok
sj26,20,male,5,8,48,40,47,0,not_product,number,SOA_170,0,247,1,large,ok
sj26,20,male,5,7,41,35,-1,0,not_product,letter,SOA_050,0,267,1,large,ok
sj26,20,male,5,7,35,35,-1,0,product,letter,SOA_050,0,220,1,large,ok
sj26,20,male,6,7,47,42,-1,0,not_product,letter,SOA_170,0,356,1,large,ok
sj26,20,male,6,7,36,42,48,0,not_product,number,SOA_170,1,682,1,large,ok
sj26,20,male,6,7,36,42,-1,0,not_product,letter,SOA_220,1,342,1,large,ok
sj26,20,male,3,5,15,15,-1,0,product,letter,SOA_220,1,342,1,small,ok
sj26,20,male,5,8,40,40,47,0,product,number,SOA_170,0,310,1,large,ok
sj26,20,male,4,7,24,28,-1,0,not_product,letter,SOA_050,1,468,1,small,ok
sj26,20,male,5,6,30,30,-1,0,product,letter,SOA_220,1,525,1,small,ok
sj26,20,male,4,7,32,28,-1,0,not_product,letter,SOA_170,1,489,1,small,ok
sj26,20,male,4,7,28,28,32,0,product,number,SOA_220,0,765,1,small,ok
sj26,20,male,6,8,48,48,42,0,product,number,SOA_220,0,537,1,large,ok
sj26,20,male,6,7,42,42,-1,0,product,letter,SOA_050,0,283,1,large,ok
sj26,20,male,5,8,40,40,32,0,product,number,SOA_220,0,487,1,large,ok
sj26,20,male,4,7,28,28,-1,0,product,letter,SOA_170,0,635,1,small,ok
sj26,20,male,6,8,53,48,-1,0,not_product,letter,SOA_170,1,426,1,large,ok
sj26,20,male,4,5,20,20,16,0,product,number,SOA_050,1,330,1,small,ok
sj26,20,male,3,7,19,21,-1,0,not_product,letter,SOA_220,0,644,1,small,ok
sj26,20,male,4,7,34,28,-1,0,not_product,letter,SOA_220,1,488,1,small,ok
sj26,20,male,4,5,24,20,16,0,not_product,number,SOA_050,1,284,1,small,ok
sj26,20,male,6,7,42,42,48,0,product,number,SOA_050,1,184,1,large,ok
sj26,20,male,3,7,19,21,24,0,not_product,number,SOA_050,1,169,1,small,ok
sj26,20,male,7,7,46,49,56,0,not_product,number,SOA_220,0,509,1,large,ok
sj26,20,male,6,8,48,48,-1,0,product,letter,SOA_220,1,461,1,large,ok
sj26,20,male,4,8,36,32,37,0,not_product,number,SOA_220,0,645,1,large,ok
sj26,20,male,3,6,18,18,-1,0,product,letter,SOA_170,1,458,1,small,ok
sj26,20,male,6,8,48,48,-1,0,product,letter,SOA_050,1,203,1,large,ok
sj26,20,male,5,5,25,25,-1,0,product,letter,SOA_170,1,312,1,small,ok
sj26,20,male,4,8,29,32,-1,0,not_product,letter,SOA_170,1,438,1,large,ok
sj26,20,male,3,7,21,21,-1,0,product,letter,SOA_170,1,524,1,small,ok
sj26,20,male,4,5,20,20,17,0,product,number,SOA_170,1,584,1,small,ok
sj26,20,male,4,7,34,28,24,0,not_product,number,SOA_170,0,584,1,small,ok
sj26,20,male,7,7,56,49,-1,0,not_product,letter,SOA_050,1,521,1,large,ok
sj26,20,male,6,8,42,48,-1,0,not_product,letter,SOA_050,1,357,1,large,ok
sj26,20,male,5,7,35,35,31,0,product,number,SOA_220,0,283,1,large,ok
sj26,20,male,3,7,21,21,24,0,product,number,SOA_050,1,279,1,small,ok
sj26,20,male,6,7,36,42,48,0,not_product,number,SOA_050,1,301,1,large,ok
sj26,20,male,6,8,48,48,42,0,product,number,SOA_170,0,613,1,large,ok
sj26,20,male,5,5,30,25,-1,0,not_product,letter,SOA_050,0,327,1,small,ok
sj26,20,male,6,7,42,42,-1,0,product,letter,SOA_220,1,572,1,large,ok
sj26,20,male,6,6,36,36,31,0,product,number,SOA_220,0,534,1,large,ok
sj26,20,male,4,4,16,16,-1,0,product,letter,SOA_050,1,424,1,small,ok
sj26,20,male,5,6,22,30,38,0,not_product,number,SOA_220,1,728,1,small,ok
sj26,20,male,5,6,24,30,36,0,not_product,number,SOA_170,1,684,1,small,ok
sj26,20,male,7,7,52,49,-1,0,not_product,letter,SOA_220,1,520,1,large,ok
sj26,20,male,3,6,17,18,23,0,not_product,number,SOA_220,0,420,1,small,ok
sj26,20,male,3,6,18,18,-1,0,product,letter,SOA_220,1,485,1,small,ok
sj26,20,male,3,7,19,21,-1,0,not_product,letter,SOA_170,1,377,1,small,ok
sj26,20,male,6,6,36,36,31,0,product,number,SOA_170,1,475,1,large,ok
sj26,20,male,5,6,30,30,-1,0,product,letter,SOA_050,1,425,1,small,ok
sj26,20,male,3,6,21,18,-1,0,not_product,letter,SOA_220,1,505,1,small,ok
sj26,20,male,4,8,28,32,37,0,not_product,number,SOA_170,0,586,1,large,ok
sj26,20,male,3,6,18,18,23,0,product,number,SOA_220,0,569,1,small,ok
sj26,20,male,3,5,20,15,11,0,not_product,number,SOA_050,1,372,1,small,ok
sj26,20,male,5,7,35,35,31,0,product,number,SOA_050,1,326,1,large,ok
sj26,20,male,7,7,49,49,-1,0,product,letter,SOA_050,0,330,1,large,ok
sj26,20,male,4,4,13,16,20,0,not_product,number,SOA_050,1,436,1,small,ok
sj26,20,male,6,7,48,42,37,0,not_product,number,SOA_220,1,618,1,large,ok
sj26,20,male,6,8,48,48,43,0,product,number,SOA_050,1,509,1,large,ok
sj26,20,male,5,8,33,40,-1,0,not_product,letter,SOA_170,1,429,1,large,ok
sj26,20,male,6,7,42,42,37,0,product,number,SOA_220,0,541,1,large,ok
sj26,20,male,6,8,43,48,-1,0,not_product,letter,SOA_220,1,523,2,large,ok
sj26,20,male,4,8,37,32,-1,0,not_product,letter,SOA_050,1,423,2,large,ok
sj26,20,male,3,6,15,18,-1,0,not_product,letter,SOA_170,1,472,2,small,ok
sj26,20,male,6,6,41,36,31,0,not_product,number,SOA_170,0,550,2,large,ok
sj26,20,male,3,5,15,15,-1,0,product,letter,SOA_050,1,308,2,small,ok
sj26,20,male,6,6,30,36,31,0,not_product,number,SOA_220,0,540,2,large,ok
sj26,20,male,7,7,49,49,42,0,product,number,SOA_170,0,484,2,large,ok
sj26,20,male,7,7,42,49,52,0,not_product,number,SOA_050,1,328,2,large,ok
sj26,20,male,5,5,20,25,34,0,not_product,number,SOA_050,1,348,2,small,ok
sj26,20,male,3,5,15,15,20,0,product,number,SOA_220,0,493,2,small,ok
sj26,20,male,4,8,29,32,28,0,not_product,number,SOA_050,1,327,2,large,ok
sj26,20,male,4,8,32,32,37,0,product,number,SOA_170,1,507,2,large,ok
sj26,20,male,6,6,41,36,-1,0,not_product,letter,SOA_220,1,411,2,large,ok
